id,student_id,date,status,remark,created_at
1788,702,2025-11-03,มา,,2025-11-03 13:33:46.196795+00
1789,703,2025-11-03,มา,,2025-11-03 13:33:46.196795+00
1790,704,2025-11-03,ขาด,,2025-11-03 13:33:46.196795+00
1791,705,2025-11-03,มา,,2025-11-03 13:33:46.196795+00
1861,749,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1862,742,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1863,738,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1864,741,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1865,739,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1866,733,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1867,755,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1868,754,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1869,743,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1870,728,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1871,745,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1872,747,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1873,735,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1874,729,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1875,734,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1876,746,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1877,750,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1878,751,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1879,731,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1880,737,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1881,753,2025-11-05,ลา,,2025-11-05 09:27:22.830074+00
1882,756,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1883,757,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1884,732,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1885,752,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1886,740,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1887,730,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1888,726,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1889,736,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1890,748,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1891,744,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1892,727,2025-11-05,มา,,2025-11-05 09:27:22.830074+00
1925,708,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1926,709,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1927,710,2025-11-06,ลา,,2025-11-06 09:13:44.114856+00
1928,711,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1929,712,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1930,713,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1931,714,2025-11-06,ลา,,2025-11-06 09:13:44.114856+00
1932,698,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1933,699,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1934,700,2025-11-06,ขาด,,2025-11-06 09:13:44.114856+00
1935,701,2025-11-06,ลา,,2025-11-06 09:13:44.114856+00
1936,702,2025-11-06,ลา,,2025-11-06 09:13:44.114856+00
1937,703,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1938,704,2025-11-06,มา,,2025-11-06 09:13:44.114856+00
1939,705,2025-11-06,ลา,,2025-11-06 09:13:44.114856+00
1960,753,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1961,756,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1962,757,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1963,732,2025-11-06,ลา,,2025-11-06 09:18:30.127007+00
1273,744,2025-10-30,มา,,2025-10-30 08:08:19.952125+00
1274,727,2025-10-30,มา,,2025-10-30 08:08:19.952125+00
1475,749,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1476,742,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1477,738,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1478,741,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1479,739,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1480,733,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1481,755,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1482,754,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1483,743,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1484,728,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1485,745,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1486,747,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1487,735,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1488,729,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1489,734,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1490,746,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1491,750,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1492,751,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1493,731,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1494,737,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1495,753,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1496,756,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1497,757,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1498,732,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1499,752,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1500,740,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1501,730,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1502,726,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1503,736,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1504,748,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1505,744,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1506,727,2025-10-31,มา,,2025-10-31 08:22:17.582922+00
1792,697,2025-11-05,ลา,,2025-11-05 09:07:56.11667+00
1793,706,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1794,707,2025-11-05,ลา,,2025-11-05 09:07:56.11667+00
1795,708,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1796,709,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1797,710,2025-11-05,ลา,,2025-11-05 09:07:56.11667+00
1798,711,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1799,712,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1800,713,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1801,714,2025-11-05,ลา,,2025-11-05 09:07:56.11667+00
1802,698,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1803,699,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1804,700,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1805,701,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1806,702,2025-11-05,ลา,,2025-11-05 09:07:56.11667+00
1807,703,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1808,704,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1809,705,2025-11-05,มา,,2025-11-05 09:07:56.11667+00
1565,717,2025-10-31,มา,,2025-10-31 09:18:01.568237+00
1566,718,2025-10-31,มา,,2025-10-31 09:18:01.568237+00
1567,719,2025-10-31,ลา,,2025-10-31 09:18:01.568237+00
1568,720,2025-10-31,มา,,2025-10-31 09:18:01.568237+00
1569,721,2025-10-31,ลา,,2025-10-31 09:18:01.568237+00
1570,715,2025-10-31,ขาด,,2025-10-31 09:18:01.568237+00
1572,723,2025-10-31,ขาด,,2025-10-31 09:18:01.568237+00
1573,724,2025-10-31,ขาด,,2025-10-31 09:18:01.568237+00
1574,725,2025-10-31,มา,,2025-10-31 09:18:01.568237+00
1575,716,2025-10-31,ขาด,,2025-10-31 09:18:01.568237+00
1587,697,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1588,706,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1589,707,2025-10-31,ลา,,2025-10-31 09:27:02.081903+00
1590,708,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1591,709,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1592,710,2025-10-31,ลา,,2025-10-31 09:27:02.081903+00
1593,711,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1594,712,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1595,713,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1596,714,2025-10-31,ขาด,,2025-10-31 09:27:02.081903+00
1597,698,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1598,699,2025-10-31,ลา,,2025-10-31 09:27:02.081903+00
1599,700,2025-10-31,ลา,,2025-10-31 09:27:02.081903+00
1600,701,2025-10-31,ลา,,2025-10-31 09:27:02.081903+00
1601,702,2025-10-31,ลา,,2025-10-31 09:27:02.081903+00
1602,703,2025-10-31,ลา,,2025-10-31 09:27:02.081903+00
1603,704,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1604,705,2025-10-31,มา,,2025-10-31 09:27:02.081903+00
1507,758,2025-10-31,ลา,,2025-10-31 09:08:44.610563+00
1508,764,2025-10-31,ลา,,2025-10-31 09:08:44.610563+00
1509,765,2025-10-31,ลา,,2025-10-31 09:08:44.610563+00
1510,766,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1511,767,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1512,768,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1513,769,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1514,770,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1515,759,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1516,771,2025-10-31,ลา,,2025-10-31 09:08:44.610563+00
1517,772,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1518,773,2025-10-31,ลา,,2025-10-31 09:08:44.610563+00
1519,774,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1520,775,2025-10-31,ลา,,2025-10-31 09:08:44.610563+00
1521,760,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1522,776,2025-10-31,ขาด,,2025-10-31 09:08:44.610563+00
1523,777,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1524,778,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1525,779,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1526,780,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1527,781,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1528,782,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1529,783,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1530,784,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1531,785,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1532,786,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1533,761,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1534,762,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1535,763,2025-10-31,มา,,2025-10-31 09:08:44.610563+00
1810,717,2025-11-05,มา,,2025-11-05 09:14:24.177721+00
1811,718,2025-11-05,ลา,,2025-11-05 09:14:24.177721+00
1812,719,2025-11-05,มา,,2025-11-05 09:14:24.177721+00
1813,720,2025-11-05,มา,,2025-11-05 09:14:24.177721+00
1814,721,2025-11-05,มา,,2025-11-05 09:14:24.177721+00
1815,715,2025-11-05,ลา,,2025-11-05 09:14:24.177721+00
1817,723,2025-11-05,ขาด,,2025-11-05 09:14:24.177721+00
1818,724,2025-11-05,ขาด,,2025-11-05 09:14:24.177721+00
1819,725,2025-11-05,มา,,2025-11-05 09:14:24.177721+00
1820,716,2025-11-05,ลา,,2025-11-05 09:14:24.177721+00
1634,749,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1635,742,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1636,738,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1637,741,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1638,739,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1639,733,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1640,755,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1641,754,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1642,743,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1643,728,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1644,745,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1645,747,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1646,735,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1647,729,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1648,734,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1649,746,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1650,750,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1651,751,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1652,731,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1653,737,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1654,753,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1655,756,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1656,757,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1657,732,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1658,752,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1659,740,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1660,730,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1661,726,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1662,736,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1663,748,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1664,744,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1665,727,2025-11-03,มา,,2025-11-03 09:14:57.883985+00
1940,749,2025-11-06,ลา,,2025-11-06 09:18:30.127007+00
1941,742,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1942,738,2025-11-06,ลา,,2025-11-06 09:18:30.127007+00
1943,741,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1944,739,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1945,733,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1946,755,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1947,754,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1948,743,2025-11-06,ลา,,2025-11-06 09:18:30.127007+00
1949,728,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1950,745,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1951,747,2025-11-06,ลา,,2025-11-06 09:18:30.127007+00
1952,735,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1953,729,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1954,734,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1955,746,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1956,750,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1957,751,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1958,731,2025-11-06,ลา,,2025-11-06 09:18:30.127007+00
1959,737,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1904,773,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1905,774,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1906,775,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1907,760,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1908,776,2025-11-06,ลา,,2025-11-06 09:13:06.888848+00
1909,777,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1910,778,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1911,779,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1912,780,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1913,781,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1914,782,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1915,783,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1916,784,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1917,785,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1918,786,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1919,761,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1920,762,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1921,763,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1964,752,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1965,740,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1966,730,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1967,726,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1968,736,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1969,748,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1970,744,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
1971,727,2025-11-06,มา,,2025-11-06 09:18:30.127007+00
2004,717,2025-11-06,ลา,,2025-11-06 09:20:48.014451+00
2005,718,2025-11-06,ขาด,,2025-11-06 09:20:48.014451+00
2006,719,2025-11-06,มา,,2025-11-06 09:20:48.014451+00
2007,720,2025-11-06,ลา,,2025-11-06 09:20:48.014451+00
2008,721,2025-11-06,มา,,2025-11-06 09:20:48.014451+00
2009,715,2025-11-06,ขาด,,2025-11-06 09:20:48.014451+00
2011,723,2025-11-06,ลา,,2025-11-06 09:20:48.014451+00
2012,724,2025-11-06,ลา,,2025-11-06 09:20:48.014451+00
2013,725,2025-11-06,ขาด,,2025-11-06 09:20:48.014451+00
2014,716,2025-11-06,ขาด,,2025-11-06 09:20:48.014451+00
1893,758,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1894,764,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1895,765,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1896,766,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1897,767,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1898,768,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1899,769,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1900,770,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1901,759,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1902,771,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
1903,772,2025-11-06,มา,,2025-11-06 09:13:06.888848+00
2102,697,2025-11-07,มา,,2025-11-07 09:14:21.202386+00
2056,706,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2057,707,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2058,708,2025-11-07,ลา,,2025-11-07 09:09:33.687554+00
2059,709,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2060,710,2025-11-07,ลา,,2025-11-07 09:09:33.687554+00
2061,711,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2062,712,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2063,713,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2064,714,2025-11-07,ลา,,2025-11-07 09:09:33.687554+00
2065,698,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2066,699,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2067,700,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2068,701,2025-11-07,ลา,,2025-11-07 09:09:33.687554+00
2069,702,2025-11-07,ลา,,2025-11-07 09:09:33.687554+00
2070,703,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2071,704,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2072,705,2025-11-07,มา,,2025-11-07 09:09:33.687554+00
2120,749,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2121,742,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2122,738,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2123,741,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2124,739,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2125,733,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2126,755,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2127,754,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2128,743,2025-11-07,ขาด,,2025-11-07 09:17:37.378921+00
2129,728,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2130,745,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2131,747,2025-11-07,ลา,,2025-11-07 09:17:37.378921+00
2132,735,2025-11-07,ลา,,2025-11-07 09:17:37.378921+00
2133,729,2025-11-07,ลา,,2025-11-07 09:17:37.378921+00
2073,758,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2074,764,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2075,765,2025-11-07,ลา,,2025-11-07 09:10:50.735686+00
2076,766,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2077,767,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2078,768,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2079,769,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2080,770,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2081,759,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2082,771,2025-11-07,ลา,,2025-11-07 09:10:50.735686+00
2083,772,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2084,773,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2085,774,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2086,775,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2087,760,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2088,776,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2089,777,2025-11-07,ลา,,2025-11-07 09:10:50.735686+00
2090,778,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2091,779,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2092,780,2025-11-07,ลา,,2025-11-07 09:10:50.735686+00
2093,781,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2094,782,2025-11-07,ลา,,2025-11-07 09:10:50.735686+00
2095,783,2025-11-07,ลา,,2025-11-07 09:10:50.735686+00
2096,784,2025-11-07,ลา,,2025-11-07 09:10:50.735686+00
2097,785,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2098,786,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2099,761,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2134,734,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2135,746,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2136,750,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2137,751,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2138,731,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2139,737,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2140,753,2025-11-07,ขาด,,2025-11-07 09:17:37.378921+00
2141,756,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2142,757,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2143,732,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2144,752,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2145,740,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2146,730,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2147,726,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2148,736,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2149,748,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2150,744,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2151,727,2025-11-07,มา,,2025-11-07 09:17:37.378921+00
2100,762,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2101,763,2025-11-07,มา,,2025-11-07 09:10:50.735686+00
2181,697,2025-11-10,ลา,,2025-11-10 09:11:32.027622+00
2182,706,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2183,707,2025-11-10,ลา,,2025-11-10 09:11:32.027622+00
2184,708,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2185,709,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2186,710,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2187,711,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2188,712,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2189,713,2025-11-10,ลา,,2025-11-10 09:11:32.027622+00
2190,714,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2191,698,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2192,699,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2193,700,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2194,701,2025-11-10,ขาด,,2025-11-10 09:11:32.027622+00
2195,702,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2196,703,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2197,704,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2198,705,2025-11-10,มา,,2025-11-10 09:11:32.027622+00
2199,717,2025-11-10,มา,,2025-11-10 09:16:54.595723+00
2200,718,2025-11-10,มา,,2025-11-10 09:16:54.595723+00
2201,719,2025-11-10,ลา,,2025-11-10 09:16:54.595723+00
2202,720,2025-11-10,ลา,,2025-11-10 09:16:54.595723+00
2203,721,2025-11-10,ลา,,2025-11-10 09:16:54.595723+00
2204,715,2025-11-10,มา,,2025-11-10 09:16:54.595723+00
2206,723,2025-11-10,ลา,,2025-11-10 09:16:54.595723+00
2207,724,2025-11-10,ลา,,2025-11-10 09:16:54.595723+00
2208,725,2025-11-10,ขาด,,2025-11-10 09:16:54.595723+00
2209,716,2025-11-10,มา,,2025-11-10 09:16:54.595723+00
2308,749,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2309,742,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2310,738,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2311,741,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2312,739,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2313,733,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2314,755,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2315,754,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2316,743,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2317,728,2025-11-10,ลา,,2025-11-10 09:22:44.619148+00
2318,745,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2319,747,2025-11-10,ลา,,2025-11-10 09:22:44.619148+00
2320,735,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2321,729,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2322,734,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2323,746,2025-11-10,ลา,,2025-11-10 09:22:44.619148+00
2324,750,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2325,751,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2326,731,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2327,737,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2328,753,2025-11-10,ลา,,2025-11-10 09:22:44.619148+00
2329,756,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2330,757,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2331,732,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2332,752,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2333,740,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2334,730,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2335,726,2025-11-10,ลา,,2025-11-10 09:22:44.619148+00
